location,date,likes,retweets,text
"Minneapolis, MN",2021-06-21,1,0,"Via @StarTribune, article &amp; video highlighting #mplsdowntown &amp; area activities taking place as pandemic wanes including Downtown Thursdays, Nicollet  @MplsFarmMarket &amp; Makers Market. See you Downtown. #mymplsdt https://t.co/vdmQ11La1j"
"Winnsboro, SC",2021-06-28,165,53,no seriously if i have to see or hear the phrase “pandemic weight gain” or any variations one more time i will go on a rampage. FAT PEOPLE DO NOT CARE TO HEAR ABOUT OR BE GUILTED INTO CARING ABOUT “PANDEMIC WEIGHT GAIN”. https://t.co/cNHofS3sbC
"Arizona, USA",2021-06-15,75652,8715,"Today we passed a grim milestone: 600,000 lives lost from COVID-19. My heart goes out to all those who’ve lost a loved one. I know that black hole that seems to consume you, but a time will come when their memory brings a smile to your lips before it brings a tear to your eyes."
"Washington, DC",2021-06-09,5,0,"Great move by the Biden administration. We are all in this together. The sooner we get more vaccines out to the rest of the world, the sooner this is all over. https://t.co/0XI22JQaM5"
"Victoria, TX",2021-06-11,45290,30006,"The Chinese Communist Party covered up the spread of the Wuhan virus. 

RETWEET if you want to see this administration DEMAND ANSWERS."
"Westfield, IN",2021-06-08,436,169,A year ago Burger King denied benefits to a trans worker’s family after she died of COVID while working for Burger King but sure play right in to their hands I guess. https://t.co/3Luwh6k04i
"Prairie Village, KS",2021-06-10,2827,768,"Pfizer received billions of dollars from taxpayers for its COVID vaccine and has already made enormous profits from it. Now @Pfizer is threatening to raise prices. That's wrong. @ChrisMurphyCT, @RepKatiePorter, @RepMarkPocan and I want answers. https://t.co/Jae646MI6J https://t.co/MQ5CjQX9ri"
"Berkeley Heights, NJ",2021-06-18,2,0,"Tune into the #LifeSciencesLeadershipPodcast to hear #Axtria CEO @jchadha share how #AI and software have enabled the rapid production of the #Moderna #COVID19 vaccine.🎙
https://t.co/fdyPiNHt0o
@jasmeetio https://t.co/mnkt9gtR2J"
"Minnesota, USA",2021-06-05,70,33,"A new HHS report shows record ACA enrollment, as the marketplace and Medicaid serve as a safety net during the pandemic.

And, it’s an understatement, since it doesn’t account for signups under the Biden administration’s special enrollment period.

https://t.co/z8bNM6VvGP"
"Chicago, IL",2021-06-13,0,0,@BrassBallsBlog weren’t you just talking about Beric?? https://t.co/9tskyaOYRF
"Key West, FL",2021-06-18,11856,1289,its a cult https://t.co/r5zVp7CClS
"Nebraska, USA",2021-06-08,4,0,"@kellyclarkson @garthbrooks I love Kelly,  she's down home kinda lady I want my grandsons to find.  Stay sweet Kelly.  We love you here in Nebraska."
"Madison, WI",2021-06-03,14,6,See who showed up to get their free Covid shot at our first pop-up clinic! It was great to watch folks go from nervous to relieved and excited. Mark your calendar for the next clinic on June 15. We have to protect people of color and that means getting vaccinated. Believe it! https://t.co/ohL1quqWxS
"Los Angeles, CA",2021-06-19,0,0,"Uh.... fucking COVID?
and the 900 other super contagious viruses that are guaranteed in our future???

FFS

Not to mention the inaccessibility for me &amp; all othe disabled folks 🤦‍♀️ https://t.co/ndO9JD21Vi"
"Luquillo, Puerto Rico",2021-06-11,58,46,"!! Violentaron la prohibición del Tribunal para efectuar manifestaciones y salvaguardar la vida de los Colombianos ante el Covid;  hoy con sorpresa SE DESCUBRE que todos esos muertos tienen color Político, el color del COMUNISMO que causó tanta muerte en el Mundo ¡¡¡"
"A Twin Cities Suburb, MN",2021-06-05,152,69,The Jewish connection to the COVID vaccines  https://t.co/WYlLfTK4JN
"Florida, USA",2021-06-11,2204,794,"NEW: ER visits for suicide attempts rose 51% among teen girls during pandemic, CDC study finds"
"New Jersey, USA",2021-06-30,14,4,"India's Covaxin Effectively Neutralizes the B.1.1.7 (Alpha) and B.1.617 (Delta) variants of SARS-CoV-2: NIH United States 
#Covaxin #covaxine #vaccination 
#COVID19 https://t.co/fXgvtMNkHg"
"Joliet, IL",2021-06-09,9785,374,@jewelsmariex How are people this triggered by others minding their business and choosing to wear a mask? I don’t understand? Risk is minimal? Cool. If people choose to cover their face then let it be their business. It’s like getting upset that people choose to wear hats.
"Huntington Beach, CA",2021-06-26,0,0,"@mrhorse28 @Duderridesalot @DrEricDing Look at influenza, for example.  It impacts us with a relatively stable number of infections and death per year.  Thats an endemic virus.  Covid is still very unstable and causes massive outbreaks worldwide.  It hasn't reached endemic status yet, but will eventually."
"Boston, Massachusetts",2021-06-06,0,0,"@MPolgier @instinctsfire 1. Being skeptical of the COVID vaccine, at least compared to the risks of COVID itself, is stupid

2. Even if the point she made WERE smart (it wasn’t), the way she phrased it was ignorant to the point of parody"
"Texas, USA",2021-06-17,6965,739,so today cp got covid kawhi has a sprained ACL scott brooks part ways with wizards svg fired by the pelicans donnie nelson part ways with the mavs lamelo won ROTY jokic hung out with a horse the sixers blew a 26 point lead clippers won in utah without kawhi did we miss anything?
"Florida, USA",2021-06-13,1437,697,"The reproduction number (r0) tells you how infectious a virus is. The original COVID virus had an r0 of 2.4-2.6. The new Delta variant has a r0 of 5-8. Thats why it spreads so fast. If you dont have your vaccine, get it. If you have unvaccinated children, have them wear masks."
"South Miami, FL",2021-06-20,15427,1067,"It’s never easy to lose such a wonderful companion. Thinking of the Bidens today.

We lost Mia at age 13 too. And the one positive from the pandemic was getting to spend so much time with her before she passed.

For all those with furry friends at home, cherish the time you have. https://t.co/7q0WfHtkL3 https://t.co/QQ5gT9ECaQ"
"Colorado, USA",2021-06-02,0,1,"FACT:

Zero people under the age of 18 have died of COVID-19 in Colorado yet people are injecting their children with an untested, experimental, mRNA gene therapy that killed ALL of the animals every other time we tested mRNA “vaccines” for coronaviruses!!
WTF?!!"
"New York, NY",2021-06-29,145,19,"For clarity: FDA’s thinking is that if ppl get an Ab test post-vax and it says positive, then they may take fewer precautions

(Good ‘ol paternalism from FDA again)

But it really doesn’t make sense in light of current CDC guidance.... essentially: If vax’d, no precautions needed"
"Minnesota, USA",2021-06-16,0,0,"@k1oppp @C_LYNCHing @FaronTopShot @onecvj @veerman @cyclonicdynasty @mr52pickup @vitoTK @Fight4JoeDreams @thespinecharmer @reid_buy @TS_Coach_T @TopShotboi @the_rubot @FaronGidge @HasThreeKids @Fan365Celtics @alxocity @EvaluateMarket @Dirk_TopShotNow Yea I saw that after I posted. Crazy. We need a normal NBA season. Bubble title last year, this year injury/Covid title. You know it’s what people will say 😂🤷‍♂️"
"Portland, ME",2021-06-17,6,0,covid actually came from bubbas sulky lounge
"El Paso, TX",2021-06-07,27,2,"#MotivationMonday: Mija, Yes you can and Yes you did!! 🤰🏻 💕

#Repost @ASalgado_CMS 
・・・
STRONG AS A MOTHER 💪🏼

Gave birth not only once but TWICE during a global pandemic. Two high risk pregnancies, through lockdowns...today I am proud to be a woman &amp; proud to be a MOTHER! https://t.co/HQOu8ve4pu"
"Lakewood, CA",2021-06-20,97,47,"@Menajanet27 @Elronaxvo Yeah she already listened to it during the COVID period.
Let her listen to what will calm her mind for Summer and not some war songs. 
Listen to Essence by Wizkid feat Tems.

https://t.co/B18JGThcFD"
"Buckeye, AZ",2021-06-30,209,100,"No, you are NOT losing your marbles. 

A thread 🧵👇 https://t.co/am7Js7tLEs"
"Oakland, California",2021-06-09,13,19,OAKLAND: I'm hoping to speak to some of you who are still experiencing symptoms after a COVID infection for a piece I'm working on for The @Oaklandside. Please feel free to DM me if you feel comfortable discussing your condition.
"Ft Sill, OK",2021-06-08,1087,508,"NEW 🚨 ‘Rare' genome sequencing almost certainly proves Covid was deliberately made in a Chinese lab before it leaked to the world: An expert study makes bombshell claim, Daily Mail reports. https://t.co/T6ocNiWDfR"
"Washington, DC",2021-06-23,68,17,Ana Navarro Says Republicans Won’t Get The COVID-19 Vaccine Because They Want Biden To Fail https://t.co/bNMMI9FT5g
"Springfield, MO",2021-06-10,78,107,"I adopted a dog last year during lockdown. 

She doesn’t have proper sight and seems to be losing a little bit more everyday. Can anyone help me with tips on training her so she can navigate through this difficult time? 

RT for karma"
"New York, USA",2021-06-28,50,12,"Chloe X Halle set the standard for pandemic performance AND sound. They should be the most awarded of the night, to be honest."
"Texas, USA",2021-06-13,7,2,‘Disgraceful’ COVID-19 Ward Worker Used 83-Year-Old Woman’s Card to Buy Snacks Just 17 Minutes After Her Death: Police https://t.co/PtizxpLSAP
"Austin, TX",2021-06-29,274,14,"We just received 4 boxes of paper letters forwarded by publisher + dating back almost a year. We are sorting through them now -- so if one was yours, that's what happened! COVID struck!"
"Colorado Springs, CO",2021-06-06,623,224,"“Not one of the 1,359 previously infected subjects who remained unvaccinated had a SARS-CoV-2 infection over the duration of the study.” https://t.co/CxFKCosn5f"
"Los Angeles, CA",2021-06-04,0,0,Daily US Covid Deaths by County For AR   2021-06-01:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/TXRH1u2SvE
"Lake Worth, FL",2021-06-26,24,4,"Today I had a chance to participate in the #BreakfastDialogue on the #FutureOfCities. We discussed 
🌱#SustainableUrbanization
🏡#BuildingBackBetter after the pandemic, and 
🤝 #Intergovernmental Cooperation. 
Thank you all for this productive discussion! https://t.co/AVWvHv0JTe"
"Minneapolis, MN",2021-06-21,61116,8503,It still blows me that Covid took about 3.4 million people on this earth
"Norman, OK",2021-06-25,0,0,And yet NC State gets the short end of the stick….Vandy babied as always… https://t.co/sWgLR2UPVj
"Florida, USA",2021-06-18,208,59,"San Clemente resident Alan Hostetter, charged in the Jan. 6 Capitol riot (https://t.co/CXkYbgYa7t ) recently got his own mural here in town, thanks to Bandit the street artist. 🎨 https://t.co/k56EjCwKxh"
"Atlanta, GA",2021-06-21,0,0,"Georgia | CDC Warns Of A Deadly Virus In Georgia, And It's Not Covid https://t.co/njzDSpSsUQ"
"Texas, USA",2021-06-03,5305,2441,"Interesting statistics. 

The median age of Covid deaths (86) exceeds average life expectancy in Canada. 70% of the deaths in the province of Ontario took place in care homes. The mortality rate from Covid in Canada under 59 years of age is 0.0017%."
"Lafayette, Louisiana",2021-06-09,158,35,"The choice in the primary was an active and disruptive presidency (Sanders) or a passive and nostalgic one (Biden), and ‘the base’ clearly wanted to stop doing politics and go back to feeling like Good People™ are in charge again, so broken policy consensus must be justified. https://t.co/tfJ5pfLdqr"
"Connecticut, USA",2021-06-02,0,0,One. Year. Late. https://t.co/3unc909x1J
"California, USA",2021-06-28,3381,789,"We can debate the specifics, but this is entertaining. https://t.co/7FeGPd74QP"
"Fremont, CA",2021-06-01,884,311,..@RahulGandhi @priyankagandhi https://t.co/KQ0vHVIoJG
"Oregon, USA",2021-06-25,0,0,"@EliseStefanik Our Governor here in Oregon is very close. Our governor is doing her best to kill the logging industry, and has done nothing about the toilet that is Portland. There are very few small businesses that survived her draconian lockdown orders. Another disgraceful democrat."
"Pennsylvania, USA",2021-06-10,2,1,"Early in the pandemic, as hospitals in New York began postponing operations to make way for the flood of COVID-19 cases, Dr. Tomoaki Kato continued to perform surgery. From The New York Times: https://t.co/ZpUSbz39vI"
"Kansas, USA",2021-06-16,3986,957,Boebert said the “same liberals” who made it legal to knowingly spread HIV (which no state has done) are trying to push Americans to show proof of Covid vaccination or negative test to go to a restaurant (which no state is requiring). https://t.co/Xcogu0EMH6
"Salt Lake City, UT",2021-06-15,21,4,"OK. Hospitalizations were flat. There are 58 Covid patients in ICU, up 2 from yesterday. Referral ICUs are 74.8% full.

A lot of folks have asked about this: According to the Utah Dept. of Health, there have been 41 cases of the Delta (India) variant detected in Utah. #utpol"
"New York, NY",2021-06-23,14,11,NEW: In-home COVID-19 vaccinations are now available to all New Yorkers ages 12 and up. Go to https://t.co/GZ3Ob2pVpD for more information or 877-829-4692.
"Brooklyn, NY",2021-06-03,7,10,They break up she going to lose 60 just off spite 😂 https://t.co/krWrd0Tf6w
"Norman, Oklahoma",2021-06-19,44,13,@Feisty_FL Did you see DeSantis and Florida won its vaccine passport lawsuit against the CDC? 👏👏👏
"New Jersey, USA",2021-06-12,1015,223,YouTube has suspended the account of GOP Sen. Ron Johnson for seven days for promoting misinformation about coronavirus treatments. https://t.co/7NFc56LkCR
"Indianapolis, IN",2021-06-17,0,2,"A push is underway on Capitol Hill and beyond for a full-blown investigation of the coronavirus crisis by a national commission like the one that looked into 9/11.

https://t.co/Ysv6BOjfDL"
"Daphne, AL",2021-06-15,1505,984,"Zuckerberg Group Funnels Six-Figures to Wuhan Lab Partner, Gain-of-Function Advocate https://t.co/NIMkzaM5oz"
"Queens, NY",2021-06-04,0,0,"OPEN HOUSE 6/5/21 12:00 PM to 2:00 PM
108-24 48th Ave, Corona, NY 11368
INVESTOR DELIGHT

Yael Shanee
Real Estate Professional
Kew Gardens, NY 
917-705-3717
BUY AND SELL WITH YAEL https://t.co/6fohAp7GAV https://t.co/bfm96tKT7r"
"San Antonio, TX",2021-06-19,0,0,".@eu_commission, @francediplo_en, @sida, @bmz_bund, @CanadaDev, &amp; @g20org — COVID-19 means that the 128M children living in conflict right now are doubly at risk of missing out on an education. Will you support @EduCannotWait to help all kids #ReturnToLearn? #WorldRecoveryPlan"
"California, USA",2021-06-20,490,103,Go deep or stay home... https://t.co/qTD0g10O0C
"England, AR",2021-06-19,53467,5111,"I am not getting the covid vax.

Who’s with me?"
"Michigan, USA",2021-06-04,99,37,"There have been over 240 mass shootings this year alone. How many more families will be torn apart before we end this epidemic? Today, on National Gun Violence Awareness Day, we honor the victims and survivors of gun violence, and hold their loved ones in our hearts. #WearOrange https://t.co/mVcuqA3LuX"
"Las Vegas, NV",2021-06-14,403573,109070,imagine turning 21 during a pandemic https://t.co/YZzlwby3F0
"Oregon, USA",2021-06-12,10558,3248,BREAKING : The Michigan Supreme Court rules that Gov. Gretchen Whitmer violated her constitutional authority by continuing to issue orders to combat COVID-19 without the approval of state lawmakers.
"NC, USA",2021-06-23,362,170,"Big Tech ADMITS vaccine passports can be used for “a national ID strategy” &amp; “become part of the infrastructure of the new normal""

And they DETAIL how vaccine passports would enable Govts “to collect valuable data” on citizens

Say NO to vaccine passports
https://t.co/78hqVmihvV"
"Morris Plains, New Jersey",2021-06-25,0,0,#Featured #MeritsCases Justices side with Alaska Native corporations in dispute over COVID aid https://t.co/Zs0qwLQwqc
"Texas, USA",2021-06-12,5642,2077,"At least 3 studies now show the vaccine provides no improvement in health outcomes for those who’ve already recovered from COVID:

Pfizer’s trial 
Moderna’s trial 
Cleveland Clinic study

Why is the @CDCgov and Dr Fauci pushing this vaccine on those for whom there is no benefit?"
"New York, NY",2021-06-07,2,0,@BfloD @T_S_P_O_O_K_Y Wait - so is the pandemic real or is it not? Is it deadlier than the flu or not? You people need to make up your fucking tiny minds.
"West Newbury, MA",2021-06-08,772,137,"Bruce Springsteen is returning to Broadway. The rock icon’s autobiographical show, which ran for 236 performances, opens on June 26 at the St. James Theater. Audience members will be required to show proof of full Covid-19 vaccination to enter. https://t.co/SalDSV8pQJ"
"Florida, USA",2021-06-03,6965,3682,"More blood on fauci’s hands. Hydoxy works. Any body else hate what this guy did to America?  Look carefully at his hands. 

Fauci Ignored Physicist Claiming Two Drugs Could Help Fight Coronavirus https://t.co/LTnCyoC97S via @BreitbartNews"
"Oregon, USA",2021-06-19,53467,5111,"I am not getting the covid vax.

Who’s with me?"
"Saint Paul, MN",2021-06-28,4271,181,"#CanadasDragRace fans, we’re sad to share that Stacey McKenzie won’t be able to return for Season 2 due to COVID-related challenges. We’ll miss her killer lewks, positive vibes, &amp; energy but know that she’ll be cheering on the S2 queens! Stay tuned for updates on our judges soon! https://t.co/TAIftE9KCD"
"South Carolina, USA",2021-06-24,1216,517,"CDC's most recent study found 45% of pediatric hospitalizations in the COVID count were likely incidental positives, i.e. COVID was unrelated to why they were hospitalized. But they use unadjusted total to claim vax benefit.  It's fraud. https://t.co/NMJJG3uPFn"
"New York, USA",2021-06-13,5560,1347,Soon they won’t matter. Help is on the way. 👀 https://t.co/C75ZiDcyHN
"Gilbert, AZ",2021-06-05,7377,1921,The issue now seems not so much to be: Did Covid-19 come from the Wuhan lab? But rather: Did the Wuhan lab release the virus accidentally or deliberately—under orders from the Chinese Communist regime? #OriginsOfCOVID
"Reno, NV",2021-06-23,0,0,"However if we were counting the number of phone calls/zoom meetings/ voice messages/ video conferences/online classes etc she’s been part of, that would be another list. #COVID19"
"Maryland, USA",2021-06-30,3,0,"@RedRockWesterly @AndrewNoymer Nonsense.  I got vaccinated the first day I could, am an ardent vaccination advocate, and only wear a mask where absolutely required (which I think it shouldn't be anywhere at this point)."
"Texas, USA",2021-06-09,1963,309,This is the REAL question. https://t.co/2vPcey2dZG
"Los Angeles, CA",2021-06-13,0,0,"📷 In the real world the number of dead Americans from the coronavirus is 615,037. That is an increase of 299 since yesterday. The news roundup is in this order: Reuter’s, CNN, Fox, NYT, WSJ, WaPo, AP, LA Times. The big takeaway is that... https://t.co/zVBbBn51R2"
"Richmond, VA",2021-06-14,2,1,Read it here: https://t.co/uXsL7cQN62
"Denver, CO",2021-06-13,10,7,"The Covid origin story is especially difficult to cover at the moment, because the people driving much of the discussion aren’t sincerely interested in uncovering the origin of the virus. https://t.co/9RzTlRPiKJ"
"Edmond, OK",2021-06-19,2230,68,Who's still packing the Covid weight? 🤔✋
"Rockdale, Maryland",2021-06-03,60,30,"How many #SARSCoV2 viruses infect a person?
#We estimate that ea infected person carries 1B to 100B virions during peak infection, w/a total mass of 1 μg to 100 μg...all SARS-CoV-2 virions currently circulating w/in humans...""
MORE
https://t.co/Ha4LoLoyhZ"
"New York, USA",2021-06-21,11478,4445,"Prime Day is a good time to remind you that Jeff Bezos increased his wealth by $76 billion during the pandemic while Amazon hired Koch-backed consultants to sabotage a union drive of nearly 6,000 predominantly Black warehouse workers."
"Boston, MA",2021-06-08,3,0,"Throughout the #pandemic, health experts have noticed a significant decrease in #Kawasaki disease amongst children. Dr. Jane Newburger, an @American_Heart expert, weighs in on these impactful findings in @NewsMedical. https://t.co/iefUgAIp60"
"Brooklyn, NY",2021-06-23,0,0,"Credit where credit is due, this is a solid burn https://t.co/JRhPOSeRLv"
"St Louis, MO",2021-06-09,2773,828,"Joe Biden has been able to get our country back on track without any help from the Republicans. The economy is booming, the covid rates are plummeting, and our respect abroad is back. We went from 14.8 to 5.8 unemployment and his infrastructure plan will provide millions of jobs."
"Florida, USA",2021-06-12,2402,465,Can we talk for a second about the intersection of the belief that COVID-19 is a Chinese bioweapon *and simultaneously* that we should do nothing to control it and vaccinating against it is a a bad idea?
"Schenectady, NY",2021-06-08,1,0,@Breaking911 They stay home anyway
"Shelby County, AL",2021-06-15,35,40,"Former CDC Director Redfield explains why he belives Covid evolved from a lab. He argues that COVID-19's efficient human-to-human spread contradicted behavior of other deadly coronaviruses with similar profiles.
  #TrustTheScience #COVID19 https://t.co/QlQz5tHnFM"
"Va Beach, Virginia",2021-06-26,0,0,"Dr. Fauci 'caught lying' to Congress after book exposes details of Wuhan lab-linked grant, lawmaker says https://t.co/Z1MGt9TYTv https://t.co/91MAxdmIMB"
"California, USA",2021-06-29,157,36,"When vaccination is the default, most people will get vaccinated. Mandates still aren’t popular; few public health measures are. But they work.

Vaccine Mandates Are Coming. Good. https://t.co/c5OnvSYMsO"
"Anchorage, Alaska",2021-06-02,0,0,COVID-19 testing numbers are down in Nova Scotia. Here’s why getting tested still matters even if you got the vaccine. https://t.co/FKPnsrCnoN
"Santa Clara, CA",2021-06-03,0,1,"Still in need of a COVID-19 vaccination? Please see information on the following website for Santa Clara County Public Health’s In-Home Vaccination Program, as well as other options that are available.
https://t.co/Fi3mAXwVwD"
"Henrico, VA",2021-06-30,72059,19337,We ran out of prison slaves to put out the climate change wildfires because of the pandemic https://t.co/gBVrAUmzJk
"Bay Area, CA",2021-06-14,0,0,The Pandemic Messed With Your Sleep. Here’s How to Feel Rested Again. https://t.co/hDurQKH9e2
"North Myrtle Beach, SC",2021-06-19,53018,13389,"Weird how quickly the mainstream media was able to pull together a daily death counter for Covid-19, but they just can’t seem to compile the data as efficiently for vaccine deaths and reactions. 

Almost like they had an agenda to terrify people into compliance."
"Arizona, USA",2021-06-25,1805,381,"7) ““ORWELLIAN,” tweeted Feigl-Ding, now a senior fellow at @FAScientists. “As an epidemiologist, I want to vomit.” Most upsetting, he wrote, “is that we knew, and we tried to warn. And yet people tried to shout us January alarmists down.”
https://t.co/Ca3lhzyRol"
"Peterson Air Force Base, CO",2021-06-11,22,8,#DYK: USNORTHCOM proactively plans and responds with military capabilities to requests for assistance from other government agencies during incidents and disasters. Recent support includes #COVID19 support to @FEMA and wildfire response to @forestservice. https://t.co/mgCaiI3VaF
"Raleigh, NC",2021-06-20,147,73,"We have over 600K deaths from Covid. Any state that thinks it did a good job is delusional. With no shutdown of interstate travel, it's hard to know who contracted Covid where. And Florida which relies on tourism, is said to have had 40% more cases &amp; deaths than reported."
"Massachusetts, USA",2021-06-04,23,4,Back from suspension! Make sure you're following @DoctorTurtleboy  @turtleboyphone and @TurtleboyQuotes  for the next time this happens https://t.co/VJwqdrsfdx
"Pharr, TX",2021-06-07,916,410,"#Fauci, last decade and at the beginning of the pandemic, made decisions that benefited #China and disadvantaged #America. Unfortunately, that preference was typical in the federal bureaucracy. This time, Fauci’s choices had catastrophic consequences. #COVID19 #coronavirus #Wuhan"
"Las Vegas, NV",2021-06-18,11856,1289,its a cult https://t.co/r5zVp7CClS
"New Jersey, USA",2021-06-11,4,0,watching my brother do some MMA sparring and this shit looks like a covid cesspool with all this damn sweat all over the mat 😷
"Miami, FL",2021-06-13,0,0,Recovery Position - Will Post Pandemic Health Systems Still Need The Remote Consultation Pioneers? https://t.co/c278rZZiKT https://t.co/hASekajyNZ
"South Carolina, USA",2021-06-08,67,29,Washington state to allow free pot with COVID-19 vaccines https://t.co/WBpS363vp2 https://t.co/38RYcadaT1
"Colorado, USA",2021-06-16,75650,8714,"Today we passed a grim milestone: 600,000 lives lost from COVID-19. My heart goes out to all those who’ve lost a loved one. I know that black hole that seems to consume you, but a time will come when their memory brings a smile to your lips before it brings a tear to your eyes."
"Dallas, TX",2021-06-26,13497,2332,"I’d love for the NCAA doctors &amp; “scientists” to explain how it’s safe for 24,000 fans of all ages — none of whom are being tested for covid — to attend games in close quarters but it’s not safe for 25 young &amp; super healthy athletes to play a socially distanced sport outdoors."
"Minnesota, USA",2021-06-18,7,4,"Such an innovative program (initially funded by grants from Blue Cross!), piloted at the @MidtownFarmMkt over a decade ago, later expanded into state budget—it’s a bargain. The MNGOP must really hate farmers. #mnleg https://t.co/mBM8kybiVc"
"Chicago, IL",2021-06-23,165842,42658,"I don’t think some of you understand the sheer magnitude of this news. Cuba is currently experiencing their worst outbreak of the pandemic and the embargo has cut them off from vital resources for recovery 

This vaccine will save SO many lives and they did it all on their own 😭 https://t.co/2sOcBrVTxN"
"Hutchinson, MN",2021-06-01,7149,1217,BREAKING: UK reports 0 coronavirus deaths for the first time since pandemic began
"Wapakoneta, OH",2021-06-17,2,0,@thehill She hasn't killed enough people with Covid now she wants to burn the rest out of their homes !  Like Biden made the decision lol
"Las Vegas, NV",2021-06-23,9464,5368,"🚨🚨

LEAKED CABLE: Hillary Clinton Privately Warned France that Wuhan P4 Lab May Lead to Bioweapon Research | Human Events https://t.co/rKU1pugQaM"
"California, USA",2021-06-09,7766,1860,There will never be redemption for Trump around his handling of Covid. It marks him as the greatest failure in Presidential History. He was a buffoon who told people to take bleach injections. His lying was lethal. Trump is a Supernova of incompetence and malice. https://t.co/ngWxFNma5x
"New York, NY",2021-06-22,0,0,"U.S. employers wrestle with COVID vaccine requirements in regulatory ""hairball"" https://t.co/fgzhdIdzvf"
"Detroit, MI",2021-06-24,12,1,the Potomac Curling Club is requiring COVID vaccinations for all curlers over 12 years old https://t.co/i9hXCXqVYl
"Westlake Village, CA",2021-06-23,1738,889,"In Dec., ⁦@PierreKory⁩ gave⁩ an ⁦@AP⁩ reporter scientific evidence that #ivermectin could prevent &amp; treat COVID. She wrote that the evidence was “insufficient”. It wasn’t then—or now.

Media suppression of IVM science fueled the pandemic. https://t.co/i6xh0NAKA7"
"Joint Base Lewis-McChord, WA",2021-06-23,1,0,The Delta variant of #COVID19 has now spread throughout the world and is rapidly becoming the dominant variant in the U.S. Get your #COVID19Vaccination if you haven't! #ArmyMedicine https://t.co/Rq50j4lLOk
"Salt Lake City, UT",2021-06-17,0,0,"""nature is healing"" is going to be the only covid-era meme with legs, mark my words"
"Minneapolis, MN",2021-06-02,13,1,"Scientists have found clues that the world's leading COVID-19 vaccines offer lasting protection that could diminish the need for frequent booster shots, but they caution that more research is needed. https://t.co/cUleP2usBx"
"New York, USA",2021-06-09,29,9,We are so quick to move on from the pandemic especially since women were some of the hardest hit. What are companies doing to improve the lot for women at work after this? How are childcare policies changing to adapt?
"Fresno, CA",2021-06-26,0,0,@AFKulasingam @P356Loeffler Here’s a good explainer of the “base-rate fallacy”: https://t.co/Djf29JBpzb
"York, PA",2021-06-29,0,0,"Our Investment Strategy Group discusses the latest market and economic news, including historically strong economic readings. https://t.co/qERVyaxjYT"
"Oregon, USA",2021-06-10,2,0,"Germany's equivalent of FDA VRBPAC is ""not currently recommending the use of the [Pfizer covid] vaccine for those aged 12-17 without pre-existing conditions, although noted doctors were allowed to give the shot if the individual accepts the risk.""   https://t.co/istag7yGKP"
"Washington, USA",2021-06-23,3080,1397,"1. Wuhan University deleted SARS2 data relating to early cases
2. @jbloom_lab recovered the data
3. Identified virus sequences that could precede the official ""first"" SARS2 sequence from China
4. Analysis suggests SARS2 was circulating in Wuhan before Huanan seafood market https://t.co/I8xRdqpMh1"
"Michigan, USA",2021-06-25,0,0,"@KySportsRadio How about a bonus for all those who never stopped working to keep the economy moving, so those covid cash recipients could keep buying shit while they sat their fat ,lazy asses at home."
"Nashville, TN",2021-06-13,0,0,@heartswontlie14 We basically were “working” the event for getting the covid tests and for giving them an audience so they are paying us a total of $180 which is INSANE that we got paid to go to the cmts
"Long Beach, CA",2021-06-07,460,352,"Fauci's own words describing gain-of-function research prove that he lied to Congress about NIH funding virus weaponization at Wuhan lab. It's time to put the nail in Fauci's coffin! #FauciLiedPeopleDied
https://t.co/DPzNUnxOoM"
"New York, NY",2021-06-13,157,34,"Blinken says China ""has to cooperate"" with international probe into coronavirus origins https://t.co/99armSzJ2P"
"Houston, TX",2021-06-16,13821,2252,"LeBron: hurt
AD: hurt
Kawhi: hurt
CP3: hurt and COVID
Kyrie: hurt
Harden: hurt
Embiid: hurt 
Mitchell: hurt
Luka: hurt
Russ: hurt
Beal: hurt
Conley: hurt
Kemba: hurt

Other than that the NBA playoffs have gone great"
"Austin, TX",2021-06-12,179,110,#This falsehood about the contagiousness of #COVID19 cost millions of lives. #China #coronavirus #ChinaLiedPeopleDied https://t.co/X28JNAgAVd
"Buffalo, NY",2021-06-07,0,0,"Mayor Brown says American Rescue Plan funds will be transformative for Buffalo 
@dottieg716  says building an equitable recovery post-pandemic is the most important thing that will predict the success or failure of our region going forward. 
https://t.co/Uv2FZryHTJ"
"South Carolina, USA",2021-06-25,12,4,My position is that one unnecessary death is one too many and nearly every Covid death right now is unnecessary (again *six* 9/11s worth of Americans died last month and that was a “good” result). I feel sad and angry others do not feel this way and have kowtowed to bad faith.
"Northern Oakland County, MI",2021-06-24,208,59,"2 weeks ago, Miami played host to the first major in person conference since the start of the pandemic, which in some circles sparked ""super spreader"" concerns, because no one was wearing a mask

So I thought I'd check in now and, uh...nope. Didn't matter. It literally never does https://t.co/lpLZbuZbk9 https://t.co/rUVvvytIy9"
"Dallas, TX",2021-06-06,1349,678,#Fauci had an obligation to warn the world of #China’s dangerous #coronavirus research in #Wuhan but did not. #COVID19 #coronavirus @Tom_Basile @DrLiMengYAN1 @newsmax https://t.co/ZC1BQ1jcTW
