location,date,likes,retweets,text
"Washington, DC",2020-11-21,211989,35775,City boy Biden! https://t.co/QHsBe4miDs
"Shakedown Street, USA",2020-11-21,0,0,@astroeric12 Oh so you're saying cocaine doesn't prevent COVID?
"Bay Area, CA",2020-11-18,9690,3044,"How global elites are using COVID for their ""Great Reset,"" and why you should be very concerned. https://t.co/baG57K2hC2"
"Durham, NC",2020-11-15,99,32,This terrifies me https://t.co/T9E8zqDEnZ
"Columbus, OH",2020-11-10,1490,505,"Today's data is alarming: Another 6,508 positive #COVID19 cases have been reported in the last 24 hours. Another 386 people have been hospitalized. 23 more people have died. Everyone must take this pandemic seriously. It's up to all of us to stop this spread. #InThisTogetherOhio https://t.co/SrfKfVURMq"
"California, USA",2020-11-20,1,0,I’m finally getting my nails done before second lockdown &amp; I’m so excited 🥺 Next I need a haircut so I can at least feel somewhat nice while staying home
"Fisher Island, Florida",2020-11-16,3,2,COVID-19 is spreading more rapidly across the U.S. than it has at any time since the pandemic started. U.S. cases hit 11M; latest million took 6 days https://t.co/J0MRwjTSmu #FOX35 #FOX35ORLANDO
"New Mexico, USA",2020-11-24,16485,3209,"Dow Jones Tops 30,000 for the first time ever . The reason @realDonaldTrump .  Congratulations Mr. President.  You brought the economy back during the worst pandemic in our lifetime. @newsmax @FoxNews @seanhannity @OANN @DailyCaller"
"New York, NY",2020-11-16,32633,7060,"Joe Biden - who helped his son sell our country out to China, Ukraine, Russia and many others - just said any governor who refuses to lockdown their state is ""unpatriotic.""

I don't think he has any room to lecture anyone on what is and isn't patriotic."
"Annapolis, MD",2020-11-21,18550,1776,Dr. Fauci needs to take his own advice and lockdown somewhere for the next year.
"Highland Park, IL",2020-11-23,9318,871,The year is 2021. Glee has been rebooted in a low-effort money grab by Fox. Kurt is on OnlyFans to cover rent amongst COVID-19 closures. He delivers a powerful body positive rendition of @theestallion’s ‘Body’ after being twink shamed by an anon subscriber who turns out to be Sue
"Phoenix, AZ",2020-11-01,7225,877,"Ending today in Moncks Corner. We haven't done much traditional campaigning because of COVID, but after a few days in a row on the trail, I know this:

SC hasn't seen a movement like this in a LONG time - from big cities to small towns like this one. Hope is coming. https://t.co/zhmwAbtTd4"
"Aransas Pass, TX",2020-11-18,2200,785,Human rights organization Amnesty International expresses their concern with American democracy https://t.co/Ynm4OS4aWe
"Long Island, New York",2020-11-26,5,1,"Wondering to shop safely this Black Friday with coronavirus cases continue to surge? Thankfully, the vast majority of Black Friday deals will available in-store AND online. via 
@MarketWatch
 and @jepassy https://t.co/qdoqrntkht  #holidayshopping #shoppingexpert"
"Houston, Texas",2020-11-08,839,115,Coronavirus cases are rising all around us including Texas. I am asking you to keep your masks on and get tested. That is the only way to keep this virus manageable here. st
"Washington, DC",2020-11-09,64,28,"MASK UP! As our country continues to set records for single-day COVID cases, Flight Attendants serve as essential workers. Thank you, aviation's first responders, for continuing to provide essential service to our nation throughout this pandemic.❤️✈️ #1u #whywefly https://t.co/gTnjE27NpS"
"Baton Rouge, LA",2020-11-27,7,4,"With Louisiana back in phase 2, fans attending tonight's playoff game need to adhere to the following guidelines:

🔹Attendees must wear a mask at all times in the stadium/gym
🔹Everyone must sit 6’ apart outside of family members"
"New York, USA",2020-11-05,0,0,"@tygamum @isaiah__david @samanthamarika1 He discriminated against Blacks in his slumlord days SPECIFICALLY in writing. He doesn't have to call the virus the Kung-Flu he's the president not a shock comic. Shit hole countries, mexican rapist..."
"Boston, MA",2020-11-15,27429,3985,Dr. Fauci tells @jaketapper it’s been “several months” since President Trump physically attended a coronavirus task force meeting.
"Arizona, USA",2020-11-16,1,0,"@brycetache We’re not seeing my parents on thanksgiving.  They are 80 and not in great health.  This may or may not be their last holiday but... COVID is a painful, scary way to pass, and patients die alone.  I’d rather miss a face to face to avoid that kind of suffering."
"Fayetteville/Sanford, NC",2020-11-01,1,1,"His lies AND his rallies.

'His lies are killing my neighbors': swing-state health workers organize in bid to defeat Trump https://t.co/bj9KP2uLkf"
"Chicago, IL",2020-11-14,201,31,"Just stop. The last thing you've been with anyone has been ""honest"". At least admit that. Admit that you've been a hypocrite, a GIANT hypocrite.

We're done listening to hypocrites. #COVID19 https://t.co/cpt6yOCEJ5"
"Jamestown, NC",2020-11-21,24294,2981,"I love that Andrew Cuomo is getting an Emmy for keeping folks calm and informed during the pandemic while trump was busy telling folks to inject bleach.

FUN FACT: trump NEVER got an Emmy.🤣🤣🤣"
"Seattle, WA",2020-11-25,5,0,"@LLinWood https://t.co/u2wtk6CSb1 it is just you. Also, there are fewer of them because they wear masks and follow good hygiene."
"Alexandria, VA",2020-11-04,11581,2459,"Again, the fact that any candidate running against an incumbent who told people to inject themselves w/ bleach while allowing a pandemic to spiral out of control, crashing the economy &amp; killing 230K, would be dependent on nonwhite turnout to win is an indictment of whiteness."
"Greenwood, IN",2020-11-13,7992,1349,GREAT. GOOD. DO THIS. PAY US TO STAY HOME AND FUCKIN DO THIS. https://t.co/5gALaCQw5F
"Portland, ME",2020-11-10,0,0,"An office in London put a ""keep your distance"" sticker on the floor of a bathroom – you know to follow social distancing measures – well needless to say a lot of loo visitors were very confused…  😂🤦
https://t.co/UmMQwQ1ZKK"
"Ohio, USA",2020-11-10,140290,14730,"I just spoke with @JoeBiden, and congratulated him again on his election. We’ve worked with each other before, and we’re ready to pick up on that work and tackle the challenges and opportunities facing our two countries - including climate change and COVID-19. https://t.co/wldIwLSz5H"
"Pennsylvania, USA",2020-11-11,56345,8549,"Today Republicans were at the Supreme Court, arguing to take health care away from 20 million Americans—in the middle of a pandemic. 

They are all but demanding that justices ""legislate from the bench""—and defying the clear will of the American people."
"Los Angeles, CA",2020-11-30,0,0,Watch. https://t.co/0VuRKperxH
"St. Paul, MN",2020-11-07,8,0,@GiannoCaldwell Give Biden’s speech a listen. Also search Twitter for “Covid” and see how much Covid is still being talked about—right after “tantrum”
"Arizona, USA",2020-11-24,275,59,This is one beautiful example of how we are collecting today for greater understanding tomorrow. #BecauseOfHerStory https://t.co/WoYNT4bLMy
"Oakland, California",2020-11-15,20,8,"Not. Priced. In. 🔥

#CovidHospitalizations
#Lockdowns
#America https://t.co/mMceUEPoEP"
"Charleston, SC",2020-11-16,163,70,"@djrothkopf @PurlLeslie Imagine that the U.S. is not the greatest country in the world, but just average. 

Now imagine it's 5 times worse than average. 

That's our #COVID19 death toll under Republican leadership.

https://t.co/7l8yppmnRV https://t.co/5AZzf6z0ux"
"Illinois, USA",2020-11-09,23615,3501,"President-elect Biden promised to ensure public health decisions are informed by public health experts. We are making good on that promise.

Today, we announced a COVID-19 advisory board to provide science-based guidance for navigating this pandemic: https://t.co/z0nuAkWPcu https://t.co/524nqj4IKJ"
"Charleston, West Virginia",2020-11-05,1,1,"WHILE WEST VIRGINIA is approaching a 3% cumulative positive COVID-19 testing rate, an important benchmark in the state's initial reopening plan, Gov. Jim Justice said he's not sure what action may be taken if the 3% is reached. Read more here: https://t.co/glcRjNCBwS"
"Washington, DC",2020-11-19,942,93,Have just arranged to donate my blood plasma because they need *men* who have had Covid to do that. Should I be worried about the inherent transphobia in this?
"Bexley, OH",2020-11-26,33612,7992,"So here's where I've been putting my excess hours of screen time  before and during lockdown 2 - a set of illos based on the first NES ZELDA. Also, check next tweet for Ganon! https://t.co/FlIcCHgwwT"
"Westchester County, NY",2020-11-25,7,4,"McConnell has blocked COVID relief bill for 50+ days while millions are struggling

More than 100M people could go hungry this holiday without COVID relief

Vote for @ReverendWarnock and @ossoff !

#GAforAMERICA

#wtpBLUE
@wtp__2020

#wtp539
https://t.co/BTFqoPOjlX"
"Chicago, IL",2020-11-05,2779,593,"It needs to be said. Today the U.S. hit a record: 100,000 positive #COVID19 cases in ONE day. 

5 of my elder uncles and aunties are currently in ICU. :("
"Jambalaya Bayou, Mississippi",2020-11-05,9248,2088,Of course you haven’t heard about COVID since Tuesday. It served its purpose.
"Pleasant Hill, CA",2020-11-10,28,21,"Since the #COVID19 pandemic began roiling across the US, a disproportionate number of women have dropped out of the workforce, at least in part for reasons related to childcare.

@SDesmon spoke with @Stef_Alba to get to the bottom of what's happening.

🎧 https://t.co/kbtzG8Vibs"
"Vermont, USA",2020-11-18,5757,2586,"#CrookedKelly belongs IN PRISON, not the Senate, for profiting off of COVID-19 instead of helping citizens.

Georgians deserve better. 
VOTE HER OUT!
https://t.co/g084BdqJzF"
"Los Angeles, CA",2020-11-07,142145,13997,"Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of women and minority voters who rejected his handling of the coronavirus pandemic and his divisive, bullying conduct in office https://t.co/7UfQfPTipQ"
"Cumming, GA",2020-11-15,0,0,"@JudgeJeanine @realDonaldTrump @SidneyPowell1 Yooooo Republican Scum ,,stop spreading Corona on your rallys,votes are being recounted..stop spreading hatred and rumors,you causing all this problems...get F out of WH and come back in 4 years with normal person as Candidate not this Clown of a President https://t.co/rPuBG20uES"
"Atlanta, GA",2020-11-09,0,0,"#Georgia 
#SouthCobbCounty
#COVID19 
#closings https://t.co/l1raq4uv4H"
"913 Aberdeen Road Hampton, VA",2020-11-08,260,34,"Joe Biden defeated President Trump to become the 46th president and offered himself to the nation as a leader who “seeks not to divide, but to unify"" a country gripped by a historic pandemic and a confluence of economic and social turmoil. https://t.co/IDr4XI3Bxu"
"Salt Lake City, UT",2020-11-07,3,1,"This is terrifying and saddening. 

Wear a goddamn mask. Stop going out. Trust medical experts. https://t.co/5B6P4PsIPC"
"Apex, NC",2020-11-04,2,1,Chitina is a lovely DSH gray tabby male. Like his 2 siblings he is a very small kitten but that does not mean his growth spurt is not coming in his future.  Please go to https://t.co/mqXWtdHmk4 to apply and find out how we are operating during COVID 19. https://t.co/ZelspvVrbb
"Shreveport, LA",2020-11-22,1,1,"Louisiana Ragin' Cajuns Football head coach Billy Napier has tested positive for COVID-19, the team said in a statement Saturday afternoon. https://t.co/W6METiK7N7"
"Auburn, AL",2020-11-19,63,31,"The NCAA has officially extended the Division I recruiting dead period for all sports through April 15, 2021.

https://t.co/nWpVFvnEap https://t.co/VZWfcmndQj"
"Houston, TX",2020-11-08,93,5,This announcement would be Biden's first major decision after being projected to defeat President Trump in the race for the White House. https://t.co/mxPyCwdhU3
"Mountain View, CA",2020-11-21,120094,20004,PSA: The pandemic is FAR worse now than when you took it more seriously.
"Thousand Oaks, California",2020-11-04,352,101,"The one takeaway from tonight thus far: white grievance/supremacy is a helluva drug, and white America is intoxicated. 230,000 #COVID19 deaths don’t matter. Caged babies don’t matter. Massive unemployment doesn’t matter. #Election2020"
"Wisconsin, USA",2020-11-14,166,17,"This kind of thing does so much damage to government credibility during public health efforts, and it's so easy to avoid. https://t.co/cwOPOLrT38"
"Denver, CO",2020-11-06,746,318,"My goodness! 

So far today, there have been at least 120,921 daily new coronavirus cases in the United States, per Johns Hopkins University data. This is the highest single day reporting since the pandemic began."
"San Antonio, TX",2020-11-28,6,1,Estoy hasta la madre de ver morras que andaban en el desmadre y solo porque les dio covid a ellos o a sus familiares  ya critican a todos lo que salen.
"Greenville, SC",2020-11-19,4,0,Matt’s wife complaining about pandemic restrictions while sitting inside what I am sure is a vehicle that costs almost six figures really is the cherry on the shit sundae that was her post. Also from now on I will only refer to her as Matt’s wife a la Cotton Hill and Peggy Hill.
